7623.11871808472	3770.87978582088	8243.74597557309	5480.80089594399	4163.97293978395	8296.16699796731	3507.13291821442	2491.66108145755	2936.31317715908	6322.78185383972	4084.47995754198	5047.68724297534	5413.81742484058	5095.35188529116	8188.9895647302	2139.63159207692	2367.9860675642	4094.72537665712	4072.78637776755	2208.91780903316	3468.04054869928	1904.78247710635	3932.83473514857	3976.74612211088	1984.25739600738	7685.85766586423	4372.44567800399	7018.24062781156	1812.75363005334	6399.60111578309	2706.90286270661	1711.48937858443	4126.37393497146	6162.20475763724	NA	3467.61726771173	4304.44005554194	6722.77507899891	7418.43868767458	9140.84825352648	1896.37223120686	4338.75883199579	2304.07238675574	3210.37551495846	3434.32458771009	1458.86091258189	5084.3383875732	7972.48947534544	6599.96919454834	2162.22436920563	3391.84118914165	3658.16636468955	5549.11456728398	6254.90079344584	4020.59710003037	1451.66806283249	5596.5103044879	2809.84895171496	3101.73928518441	3511.4671526991	4160.81925856654	1798.63110123173	2350.95702279045	4270.79956452805	4525.19289497248	3457.54826895962	278.143680513156	5882.932273077	3753.9904310436	4179.92861070094	3062.60180910214	2410.30650014484	5048.60547207481	4531.8659684103	3578.73250883944	4076.23965774062	8636.07944829197	1466.22377520403	6357.96217527521	1765.23504924193	2037.30882071694	3293.13989051631	3123.12364369649	3692.13457574415	5790.18603405244	5411.67913304902	3051.41374403037	1228.27407828008	6508.07361798148
5559.51227584983	3519.80832468387	8751.55433818135	5768.85964148616	2904.24051375027	8819.7920428274	2798.43315479278	2491.66108145755	4193.88013816554	9205.05918407228	3504.04089673384	6039.46671488054	2711.30140464272	6936.09726121956	5018.33270846204	3830.55799207081	3768.48791539555	5582.56536088054	5188.62012932708	3141.42191463812	3468.04054869928	5006.17441018376	4029.55430140787	926.378351189333	3182.11555904994	7448.56085616939	1975.28283024191	2805.39434779872	1374.19256154967	6399.60111578309	2706.90286270661	2042.66233908991	2687.94443325382	5956.94341082625	7377.41487160045	3425.57327808104	4836.61399396396	3965.54337980724	3110.82045384298	9613.96254868475	2262.0336560682	4338.75883199579	5109.6081733943	1143.2789334057	2594.2668189572	4531.8659684103	3587.65148976788	8889.75894657103	6599.96919454834	7528.90518655995	5621.24677002814	3478.48108419722	5549.11456728398	3569.63424057381	4219.81346897813	1451.66806283249	5639.4055630631	3390.63501190221	1816.6461615207	3547.5228962663	4093.45309570118	5282.5281667501	2273.51774460711	2224.72473326669	5239.71654992312	2335.55183223396	1407.75308144483	5882.932273077	3555.62828618075	5360.9030547654	4037.5567138335	2507.07311539435	2450.92928993562	2504.86575587964	3291.10519020065	4076.23965774062	4574.67330877483	2102.14392738799	10126.6953191876	3481.08413639403	2037.30882071694	3293.13989051631	3491.9401150915	1537.41306748738	3573.30329757309	4782.58402187153	1700.83221523055	2855.67807891116	3552.87800204726
8768.40198979223	4745.06926335133	8243.74597557309	4525.27181547158	1487.97428370961	5616.8653536872	3507.13291821442	3711.02747705889	2791.28293961618	6804.42142109054	751.794680576741	5691.80654485457	2711.30140464272	5931.2363430064	8176.95348617465	2746.02723080576	3526.15358328223	3309.91169971296	3236.77274056349	3841.68618252956	3468.04054869928	5770.85448973367	1054.80533542104	4413.99780007716	2500.36635285484	7685.85766586423	1292.57677021797	1755.05975636278	2227.75502019072	6631.92107387313	1801.27019017067	3068.4423596323	4863.75680076032	5782.37378121363	9698.4565227867	3467.61726771173	4836.61399396396	6195.32801938569	3168.73473365613	9140.84825352648	2601.04079475539	4338.75883199579	899.142345544133	1741.32764369773	1974.87398589805	958.193341634835	2429.68987082254	5763.22983564447	8357.59369977935	3109.49547495061	3342.68904877696	2562.80793568503	4665.34217901963	1868.75980802169	4219.81346897813	5902.27791376409	4839.02175432429	3390.63501190221	4205.78236485976	3352.57185564824	4077.22583443758	2462.74844914661	3165.94610541129	1062.47631024005	3855.18034662276	2627.35130743472	1910.63580228853	5882.932273077	3753.9904310436	5360.9030547654	4037.5567138335	3932.83473514857	2450.92928993562	2814.00898590139	2998.77272874853	1893.24467105822	8636.07944829197	2102.14392738799	8713.06221846785	4185.81165664813	3244.51507438343	4205.8538802911	4261.10418591497	1537.41306748738	1734.14597280154	4854.88944736159	2262.08068208461	2850.15413149987	6508.07361798148
7974.58117797018	4180.97667009814	9362.64907829112	5212.88775372548	4142.05060938097	8296.16699796731	3077.80998006719	2491.66108145755	3990.40553836796	6804.42142109054	1673.76267079001	5047.68724297534	4627.62416601638	6936.09726121956	NA	2357.85447346148	3526.15358328223	3101.80830512027	3236.77274056349	3521.4059428389	2761.73778186619	1904.78247710635	3676.59953410576	926.378351189333	1525.45504163583	7448.56085616939	6506.97600143142	7170.39959727673	3537.413050058	5579.09945570357	2500.36635285484	3818.4845945228	2687.94443325382	6162.20475763724	3311.18350286132	3425.57327808104	4836.61399396396	5045.73814678585	3193.84550584897	9613.96254868475	4417.6480410989	2686.29506390571	3673.67024938323	2532.04991838698	3741.14954674804	1478.98928579858	1971.76366591941	8087.19993066423	3122.95038984662	3109.49547495061	3342.68904877696	2562.80793568503	4665.34217901963	3569.63424057381	936.442645844596	3481.89720246009	6557.24595825479	3390.63501190221	3271.01244682345	3143.96420270235	4077.22583443758	2462.74844914661	1447.37120115206	1062.47631024005	3253.06863435267	2948.72010408328	2433.5507871603	5882.932273077	4971.96897181447	4777.09917756075	5046.65239732911	2822.82465334219	2354.15476012261	2538.97297746281	2217.03062431453	3339.79366244055	4574.67330877483	2271.6357666978	4347.69113026104	1765.23504924193	3035.45743268002	3293.13989051631	3491.9401150915	3391.98255605367	3416.22263815909	4854.88944736159	2429.07073695799	4863.98821347355	3193.43357832496
7110.44903971674	3045.22475213868	9362.64907829112	7158.09613910139	617.621294022515	8206.11256510043	2882.77519711872	3490.51636362725	2936.31317715908	9205.05918407228	1908.33853290949	6246.15582135244	5415.31147395381	5931.2363430064	8371.77439466356	3830.55799207081	2367.9860675642	3309.91169971296	3662.77570753352	2346.68525836924	3468.04054869928	2952.04009085998	4561.96431549063	4413.99780007716	899.142345544133	7448.56085616939	7051.21527651984	2946.97989869059	1255.21640217362	7280.48327374984	3671.93561559692	2518.39573952294	2767.52796655017	5956.94341082625	8825.91422127962	1714.89928766553	5010.43261188322	6722.77507899891	1178.24928891711	9140.84825352648	3310.61822126103	2234.9704814454	3673.67024938323	3210.37551495846	2530.91722742321	1478.98928579858	2999.84755478982	7820.80350750006	5107.13395342253	7528.90518655995	5238.97519158154	3658.16636468955	5549.11456728398	1911.79086494163	2699.34476296134	1451.66806283249	5807.81381668836	2038.68151475599	4205.78236485976	3029.15923062021	4077.22583443758	3009.61364082662	1855.54486875199	3135.36190363634	6458.56017830759	3457.54826895962	2359.85792992064	4446.63768112578	2847.75915064261	4179.92861070094	2007.89371780534	2484.36965832031	1755.81886319124	4531.8659684103	2907.671403657	4076.23965774062	4574.67330877483	2271.6357666978	5052.28266784443	4185.81165664813	2904.20273718329	4205.8538802911	4261.10418591497	2331.11234326922	5790.18603405244	4854.88944736159	4616.87860292205	2855.67807891116	3552.87800204726
5559.51227584983	3418.66350400421	8883.06817490138	4679.53188895013	617.621294022515	5938.23091651407	5389.96234648211	3054.11711764311	2842.67132044528	6967.17175048714	1908.33853290949	5730.56847739152	2711.30140464272	6840.26388381383	NA	3830.55799207081	5036.06367713042	3309.91169971296	3131.45072819758	1630.92650724885	3468.04054869928	5770.85448973367	1410.63276028122	1849.70905144412	3260.46233767479	7448.56085616939	6506.97600143142	7170.39959727673	1255.21640217362	7280.48327374984	3671.93561559692	2943.74966057399	6801.98467116861	7837.6884123569	5891.65343397785	4075.11495669276	6334.98630273941	3548.69863645595	3249.66878664036	3656.48301665946	4642.45273709669	4338.75883199579	3673.67024938323	3210.37551495846	1974.87398589805	4531.8659684103	2999.84755478982	7972.48947534544	4747.67086991216	2331.11234326922	5461.86642485602	3478.48108419722	4109.26540373022	3478.84006460765	3319.7306662962	3215.4563535714	5596.5103044879	3390.63501190221	3512.44564545029	3511.4671526991	3491.30209609487	3009.61364082662	2573.55912929251	3135.36190363634	4514.57889544971	2142.22604138426	3094.57006586956	4446.63768112578	3753.9904310436	4825.02687393743	2007.89371780534	2507.07311539435	3546.0401268688	2538.97297746281	3162.10350722616	2368.85872116411	8636.07944829197	5757.35131185963	6357.96217527521	4185.81165664813	2904.20273718329	4205.8538802911	3491.9401150915	3391.98255605367	4571.07985624654	4782.58402187153	3917.17194606723	2946.09923972728	3139.0965447312
7974.58117797018	3418.66350400421	9362.64907829112	3020.73097510262	1487.97428370961	5616.8653536872	3507.13291821442	3491.33942110848	2320.40432463448	6513.49214192489	1908.33853290949	5691.80654485457	5413.81742484058	6936.09726121956	8909.59167413971	2357.85447346148	5036.06367713042	3101.80830512027	4072.78637776755	3841.68618252956	3468.04054869928	5006.17441018376	4029.55430140787	3976.74612211088	899.142345544133	7448.56085616939	2546.04149728125	1755.05975636278	1812.75363005334	6735.78847544016	5109.6081733943	3550.23340580929	4126.37393497146	7837.6884123569	4905.36376016002	1404.53265264016	5776.33019123597	3548.69863645595	3168.73473365613	9241.90021936923	2267.23886665231	4338.75883199579	1921.46555637832	1741.32764369773	4003.9064521506	1458.86091258189	3587.65148976788	5763.22983564447	5107.13395342253	2162.22436920563	3342.68904877696	1903.91167482456	4956.74065553396	2928.52820609237	1195.99291522841	1992.47968862255	5639.4055630631	2038.68151475599	3271.01244682345	3029.15923062021	5853.73215308864	3857.90382799698	3322.39700739173	2224.72473326669	3380.92927945071	2252.18024346856	8585.49916042878	5882.932273077	5006.80084521599	4777.09917756075	2690.09401620651	2484.36965832031	3483.48448042403	2538.97297746281	2998.77272874853	1893.24467105822	3846.44854307475	2102.14392738799	10126.6953191876	5466.06564552293	3244.51507438343	3293.13989051631	4261.10418591497	3818.10470625244	5790.18603405244	2780.72498630438	1700.83221523055	7303.81749201988	3193.43357832496
8255.42155109997	4343.68508481304	8751.55433818135	4525.27181547158	3071.25548071943	8819.7920428274	6080.54034719214	2491.66108145755	6120.64686480526	6513.49214192489	2794.69232464855	4986.8989118215	4627.62416601638	4973.5623351981	NA	3830.55799207081	4011.0656596135	3101.80830512027	4432.07267298024	2261.62848904107	2761.73778186619	5770.85448973367	4723.60214810193	2678.55155002888	1803.94752054579	7448.56085616939	1968.7535073113	2625.59982688133	1812.75363005334	7189.32448836792	1823.34464245269	2042.66233908991	3256.91356429859	5782.37378121363	1856.30016696652	1324.8331627281	5776.33019123597	4831.94556058685	3257.56729867345	9613.96254868475	2267.23886665231	2234.9704814454	5109.6081733943	1143.2789334057	3434.32458771009	3530.50847065172	2926.37662134068	8087.19993066423	8357.59369977935	5256.39905189885	5461.86642485602	2562.80793568503	4956.74065553396	6254.90079344584	5451.58593693745	1451.66806283249	5807.81381668836	3390.63501190221	2564.88266389377	2230.05046407864	5106.63550458717	3857.90382799698	1473.10744909127	2224.72473326669	2928.78653428297	7392.38321229645	2206.83232555777	5882.932273077	6785.26627674461	4554.51161984893	2852.65862097618	3581.38739893506	3466.73862040361	3090.8297480619	3578.73250883944	1893.24467105822	8213.45965378176	5757.35131185963	6333.86403475632	3481.08413639403	3035.45743268002	3293.13989051631	3123.12364369649	2162.22436920563	3573.30329757309	5153.89014063937	2429.07073695799	2785.44461817959	1208.16938744403
8965.37802486215	4231.06780764996	8751.55433818135	5480.80089594399	4534.74636952986	9155.98709884562	3077.80998006719	3491.33942110848	2320.40432463448	6890.06496998679	2840.82032593725	5691.80654485457	5413.81742484058	6840.26388381383	7767.22846730093	2746.02723080576	3526.15358328223	2302.08788843424	4072.78637776755	3141.42191463812	2761.73778186619	1904.78247710635	5256.39905189885	1849.70905144412	899.142345544133	7448.56085616939	2546.04149728125	2805.39434779872	2227.75502019072	6631.92107387313	2500.36635285484	3550.23340580929	3256.91356429859	5956.94341082625	7531.91391132736	3467.61726771173	4304.44005554194	4831.94556058685	3110.82045384298	3656.48301665946	3310.61822126103	2731.41377466573	833.473773663901	1741.32764369773	3382.87569362256	1458.86091258189	5084.3383875732	4547.82893429203	3122.95038984662	2162.22436920563	5621.24677002814	2111.58063876461	5549.11456728398	5642.52707529005	5087.13424713428	3215.4563535714	5568.06594881624	3390.63501190221	2510.71992016393	3547.5228962663	5106.63550458717	1798.63110123173	8289.66992443337	3135.36190363634	3253.06863435267	2252.18024346856	2206.83232555777	5882.932273077	4088.24500184335	4918.21456067298	4037.5567138335	2112.14623754124	3483.48448042403	3296.56024745872	3271.04529852899	2569.93752329119	5334.50932720974	2102.14392738799	6479.8692873916	5466.06564552293	2262.08068208461	4205.8538802911	3491.9401150915	2356.92009824484	1734.14597280154	6811.94946224145	3917.17194606723	2855.67807891116	3139.0965447312
9555.12809954257	3663.79424271346	8182.36893758308	4882.81463579635	3071.25548071943	8206.11256510043	2819.73629421942	2491.66108145755	5810.20349391733	6804.42142109054	2709.87609576021	6039.46671488054	5415.31147395381	7183.50550544734	9482.25798874708	2139.63159207692	3526.15358328223	3296.46159669499	4432.07267298024	1146.67794135537	2761.73778186619	2952.04009085998	3576.47513327711	3976.74612211088	3671.93561559692	7448.56085616939	1292.57677021797	768.310349455798	1812.75363005334	6631.92107387313	1823.34464245269	3068.4423596323	1895.7175988123	5782.37378121363	8732.04515956802	3224.2498049419	4304.44005554194	3978.15034731695	3249.66878664036	9241.90021936923	2684.05499404994	2731.41377466573	2706.90286270661	3210.37551495846	3434.32458771009	958.193341634835	1971.76366591941	5763.22983564447	4332.52551421779	7528.90518655995	3342.68904877696	2433.72365370148	5256.45033542022	3843.73881002415	936.442645844596	1451.66806283249	5596.5103044879	3390.63501190221	1816.6461615207	3620.30850630704	4093.45309570118	5282.5281667501	2350.95702279045	4270.79956452805	4728.47035498218	1587.5416791937	2605.45994251642	2766.80697187375	1991.58199579818	5360.9030547654	6048.93841599959	2878.79153673051	2853.38338642667	4531.8659684103	3950.37700193128	2628.43836239118	5334.50932720974	4010.72128455	9134.93442223945	3481.08413639403	3035.45743268002	4205.8538802911	3491.9401150915	1537.41306748738	4571.07985624654	2780.72498630438	3051.41374403037	2137.99726169769	3139.0965447312
